TradeType,DistrictOfficeCode,DistrictOfficeName,CountryOfOrigin,CountryOfOriginName,CountryOfDestination,CountryOfDestinationName,Tariff,StatisticalUnit,TransportCode,TransportCodeDescription,YearMonth,CalendarYear,Section,SectionAndDescription,Chapter,ChapterAndDescription,TariffAndDescription,StatisticalQuantity,CustomsValue,WorldRegion
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02042200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02042200 - Other Cuts With Bone In,25782,253546,OCEANIA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,25800,247736,AMERICA
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",433470,2773034,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,566330,5516057,AMERICA
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,27024,182815,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,27900,103395,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,1489656,9566188,AMERICA
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,281460,1735473,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,8625133,41830915,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,157478,1545022,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",24403.68,536924,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,300000,1026283,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,184995.64,2508151,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,321516,6985241,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,686565,7702472,AMERICA
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,96597.64,2306984,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071290,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,160400,1360882,AMERICA
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,40113.08,1357362,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02044300,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044300 - Boneless,50809.6,1153312,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02062200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,373503.02,2888725,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,46972.2,630107,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",44593.5,668583,OCEANIA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,103800,305073,AMERICA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02064100,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064100 - Livers,49691.5,349214,EUROPE
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24000,110332,EUROPE
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,25000,130722,EUROPE
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,22680,112547,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02069000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",54332.8,445005,OCEANIA
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02044200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,51994.84,587364,OCEANIA
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",60000,438653,AMERICA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071290,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,27000,349230,EUROPE
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02072500,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072500 - Not Cut In Pieces, Frozen",46434.89,1040271,AMERICA
Imports,CTN,Cape Town,UC,Unclassified,ZA,South Africa,02013000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02013000 - Boneless,63478.3,2792338,AFRICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,517272.5,8942070,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,51587,430407,EUROPE
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02044300,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044300 - Boneless,18010.82,639396,OCEANIA
Imports,DBN,Durban,NZ,New Zealand,ZA,South Africa,02062900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,140379.45,1515719,OCEANIA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02074500,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074500 - Other, Frozen",18781.4,472230,ASIA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02074200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074200 - Not Cut In Pieces, Frozen",2850,90225,ASIA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,149610,2782746,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1606989.6,20740894,EUROPE
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,23880,232262,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,209798,2181768,AMERICA
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02101200 - Bellies (Streaky) And Cuts Thereof,127.26,13334,EUROPE
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,2797742,36905425,EUROPE
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071220,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",216000,1155302,EUROPE
Imports,CTN,Cape Town,NA,Namibia,ZA,South Africa,02023000,KG,03,Road,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,45612,1627346,AFRICA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,162000,655072,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02069000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",96383.63,856205,OCEANIA
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,3833192,50258453,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,103235.29,2374218,AMERICA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,3927000,51871959,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02071220,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",76470,310614,AMERICA
Imports,DBN,Durban,NL,Netherlands,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,25000,619033,EUROPE
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,27001,179603,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02062200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,176157.34,1294793,EUROPE
Imports,DBN,Durban,IE,Ireland,ZA,South Africa,02062900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,25080.63,252889,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02050000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02050000 - Meat Of Horses, Asses, Mules Or Hinnies, Fresh, Chilled Or Frozen",25000,468497,AMERICA
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,836464,9128705,EUROPE
Imports,DBN,Durban,DK,Denmark,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,95520,914216,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",129855,2751648,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,1977960,8837253,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071290,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,79000,808022,AMERICA
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,50104,282383,EUROPE
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",318810,2989699,OCEANIA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,115592.4,669475,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02031910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02031910 - Rib,50000,1544598,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,861665.4,18782895,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,372860,1519268,AMERICA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,320816,3389946,OCEANIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02023000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,222985.6,4835326,OCEANIA
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,100005,1190910,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,25425,115629,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24619.4,593501,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,2292185,28310952,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,124388.5,676335,EUROPE
Imports,DBN,Durban,AR,Argentina,ZA,South Africa,02071220,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",1553300,7093894,AMERICA
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071290,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,110052,1403739,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,47544,484538,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24434,739706,EUROPE
Imports,DBN,Durban,ES,Spain,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,24001,257923,EUROPE
Imports,DBN,Durban,FR,France,ZA,South Africa,02101900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,234.51,19077,EUROPE
Imports,DBN,Durban,GB,United Kingdom,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",126020,886530,EUROPE
Imports,DBN,Durban,DE,Germany,ZA,South Africa,02071220,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",297000,1412425,EUROPE
Imports,CTN,Cape Town,HU,Hungary,ZA,South Africa,02074200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02074200 - Not Cut In Pieces, Frozen",22465.2,512104,EUROPE
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,1364300,18473190,EUROPE
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,47449.96,1092894,EUROPE
Imports,CTN,Cape Town,NZ,New Zealand,ZA,South Africa,02044200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,37773.15,623254,OCEANIA
Imports,CTN,Cape Town,NL,Netherlands,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,53750,410426,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,173500,1081221,AMERICA
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,474350,5989154,EUROPE
Imports,DBN,Durban,BR,Brazil,ZA,South Africa,02072500,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072500 - Not Cut In Pieces, Frozen",189627.14,5370648,AMERICA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,73861,1353249,EUROPE
Imports,CTN,Cape Town,IE,Ireland,ZA,South Africa,02032910,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,24377.8,547467,EUROPE
Imports,CTN,Cape Town,IT,Italy,ZA,South Africa,02101900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,1159.66,96456,EUROPE
Imports,DBN,Durban,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,330342.31,6389322,AMERICA
Imports,CTN,Cape Town,US,United States,ZA,South Africa,02032990,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24376.26,571648,AMERICA
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02071410,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,26802,168571,EUROPE
Imports,DBN,Durban,BE,Belgium,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,216980,2896619,EUROPE
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02071210,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071210 - Mechanically deboned meat,25005,140423,ASIA
Imports,CTN,Cape Town,TH,Thailand,ZA,South Africa,02071410,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,77760,1747905,ASIA
Imports,DBN,Durban,AU,Australia,ZA,South Africa,02089090,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,107079.67,2160484,OCEANIA
Imports,CTN,Cape Town,CL,Chile,ZA,South Africa,02072700,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",42000,200650,AMERICA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02101900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02101900 - Other,911.54,101737,EUROPE
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,131840,527589,AMERICA
Imports,CTN,Cape Town,ES,Spain,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,50000,612208,EUROPE
Imports,CTN,Cape Town,UC,Unclassified,ZA,South Africa,02023000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,23940,373464,AFRICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02064900,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02064900 - Other,25995.1,336210,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02089090,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02089090 - Other,18043.98,407620,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,51334.3,910241,OCEANIA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071420,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,51306,215185,AMERICA
Imports,CTN,Cape Town,BW,Botswana,ZA,South Africa,02023000,KG,03,Road,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02023000 - Boneless,380660.45,7960689,AFRICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",57464.68,687355,OCEANIA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02071410,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,25992,584376,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02071490,KG,01,Maritime,201210,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,28640,314707,OCEANIA
Imports,CTN,Cape Town,GB,United Kingdom,ZA,South Africa,02032910,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,49500,1195131,EUROPE
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02032990,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032990 - Other,24994.24,794192,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071410,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,720016,15875605,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02071490,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,207951,2302976,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062200,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062200 - Livers,20217.87,174011,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02071490,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,22000,268860,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02072700,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",94505,1573402,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071290,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071290 - Other,25920,104013,AMERICA
Imports,CTN,Cape Town,CA,Canada,ZA,South Africa,02072700,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02072700 - Cuts And Offal, Frozen",23273.1,227598,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02062900,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,26000,1034312,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071220,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02071220 - Carcasses (excluding necks and offal) with all cuts (e.g. thighs, wings, legs and breasts) removed",27000,153115,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071410,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071410 - Boneless cuts,25000,571899,AMERICA
Imports,CTN,Cape Town,AR,Argentina,ZA,South Africa,02071490,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,54000,563683,AMERICA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02062900,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02062900 - Other,53748.93,597731,OCEANIA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071420,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071420 - Offal,104670,480422,AMERICA
Imports,CTN,Cape Town,BR,Brazil,ZA,South Africa,02071490,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,630650,8292520,AMERICA
Imports,CTN,Cape Town,DE,Germany,ZA,South Africa,02071490,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02071490 - Other,892640,13284631,EUROPE
Imports,CTN,Cape Town,DK,Denmark,ZA,South Africa,02032910,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02032910 - Rib,23880,238485,EUROPE
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02044200,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,02044200 - Other Cuts With Bone In,62205.2,976078,OCEANIA
Imports,CTN,Cape Town,AU,Australia,ZA,South Africa,02069000,KG,01,Maritime,201211,2012,1,1 - Live animals,02,02 - Meat and edible meat offal,"02069000 - Other, Frozen",68886.8,794956,OCEANIA
